====================================================================
gf180-rcosc post-layout PEX PVT run: extracted_ff_T+085C_V3p0_code0xA3
side        : extracted
xxdut.\$15__t1                     8.65773e-08
xxdut.t1__t1                                 3
xxdut.vdd__t53                               3
xxdut.vdd__t41                               3
xxdut.\$17__t1                               3
xxdut.t2__t1                                 0
xxdut.vdd__t42                               3
xxdut.vdd__t28                               3
xxdut.\$19__t1                               3
xxdut.t3__t1                                 0
xxdut.vdd__t43                               3
xxdut.vdd__t29                               3
xxdut.\$21__t1                               3
xxdut.t4__t1                                 0
xxdut.vdd__t44                               3
xxdut.vdd__t30                               3
xxdut.\$23__t1                     8.53271e-08
xxdut.t5__t1                                 3
xxdut.vdd__t45                               3
xxdut.vdd__t31                               3
xxdut.\$25__t1                               3
xxdut.t6__t1                                 0
xxdut.vdd__t46                               3
xxdut.vdd__t32                               3
xxdut.\$27__t1                     8.33457e-08
xxdut.t7__t1                                 3
xxdut.vdd__t47                               3
xxdut.vdd__t33                               3
xxdut.\$31__t3                         1.10333
xxdut.\$31__t1                         1.10302
xxdut.vdd__t57                         2.99962
xxdut.vdd__t54                               3
xxdut.\$30__t3                         1.27936
xxdut.\$31__t2                         1.10302
xxdut.vdd__t58                         2.99957
xxdut.vdd__t55                               3
xxdut.\$32__t1                         1.21075
xxdut.\$30__t1                         1.27843
xxdut.vdd__t48                         2.99919
xxdut.vdd__t34                               3
xxdut.\$34__t2                               3
xxdut.\$33__t2                     1.45987e-06
xxdut.vdd__t49                               3
xxdut.vdd__t35                               3
xxdut.\$35__t1                     8.53487e-08
xxdut.\$34__t1                               3
xxdut.vdd__t50                               3
xxdut.vdd__t36                               3
xxdut.\$44__t1                         2.36926
xxdut.\$32__t0                         1.20714
xxdut.vdd__t51                         2.99802
xxdut.vdd__t37                               3
xxdut.\$36__t1                         1.18619
xxdut.clk__t1                         0.469589
xxdut.\$44__t0                         2.36561
xxdut.vdd__t38                               3
xxdut.\$45__t1                         2.77974
xxdut.\$35__t0                     8.52954e-08
xxdut.vdd__t52                         2.99833
xxdut.vdd__t39                               3
xxdut.clk__t2                         0.475062
xxdut.\$36__t0                         1.18363
xxdut.\$45__t0                         2.77682
xxdut.vdd__t40                               3
xxdut.\$6__t10                         2.37216
xxdut.\$9__t2                          1.79654
xxdut.vdd__t14                         2.99982
xxdut.vdd__t15                               3
xxdut.vdd__t61                         2.99982
xxdut.\$9__t3                          1.79654
xxdut.\$6__t11                         2.37215
xxdut.vdd__t16                               3
xxdut.\$6__t8                          2.37214
xxdut.\$9__t5                          1.79654
xxdut.vdd__t60                         2.99981
xxdut.vdd__t27                               3
xxdut.vdd__t17                         2.99981
xxdut.\$9__t4                          1.79654
xxdut.\$6__t9                          2.37214
xxdut.vdd__t18                               3
xxdut.\$42__t5                        0.992275
xxdut.\$8__t4                         0.999325
xxdut.\$6__t0                           2.3721
xxdut.vdd__t19                               3
xxdut.\$6__t7                          2.37211
xxdut.\$8__t3                         0.999325
xxdut.\$42__t6                        0.992286
xxdut.vdd__t20                               3
xxdut.\$42__t3                        0.992297
xxdut.\$8__t2                         0.999325
xxdut.\$6__t6                          2.37211
xxdut.vdd__t25                               3
xxdut.\$6__t1                           2.3721
xxdut.\$8__t1                         0.999325
xxdut.\$42__t4                        0.992308
xxdut.vdd__t21                               3
xxdut.\$33__t6                     1.46027e-06
xxdut.\$26__t5                         1.93893
xxdut.\$6__t3                          2.37211
xxdut.vdd__t26                               3
xxdut.\$6__t4                          2.37211
xxdut.\$26__t6                         1.93893
xxdut.\$33__t5                     1.46032e-06
xxdut.vdd__t24                               3
xxdut.\$33__t4                     1.46037e-06
xxdut.\$26__t9                         1.93893
xxdut.\$6__t5                          2.37211
xxdut.vdd__t23                               3
xxdut.\$6__t2                          2.37211
xxdut.\$26__t7                         1.93893
xxdut.\$33__t3                     1.46042e-06
xxdut.vdd__t22                               3
xxdut.vss__t7                                0
xxdut.\$26__t8                         1.93893
xxdut.vdd__t0                          2.99815
xxdut.x$87.11                          2.99739
xxdut.x$87.21                          2.00281
xxdut.\$7__t0                          2.00205
xxdut.\$7__t2                          1.99806
xxdut.x$88.11                           1.9973
xxdut.x$88.21                          1.00272
xxdut.\$8__t5                          1.00196
xxdut.\$8__t6                         0.997242
xxdut.x$89.11                         0.996486
xxdut.x$89.21                       0.00190392
xxdut.vss__t24                      0.00114811
xxdut.\$1__t0                         0.227786
xxdut.x$90.11                         0.227249
xxdut.x$90.21                       0.00119684
xxdut.vss__t1                      0.000660018
xxdut.vdd__t3                          2.99892
xxdut.x$91.11                          2.99807
xxdut.x$91.21                          2.80606
xxdut.\$10__t0                         2.80521
xxdut.\$10__t1                         2.80378
xxdut.x$92.11                          2.80339
xxdut.x$92.21                           2.7995
xxdut.\$11__t0                          2.7991
xxdut.\$11__t2                         2.79846
xxdut.x$93.11                          2.79814
xxdut.x$93.21                          2.79183
xxdut.\$14__t0                         2.79151
xxdut.\$14__t2                         2.79052
xxdut.x$94.11                          2.78967
xxdut.x$94.21                          2.75626
xxdut.\$16__t0                         2.75541
xxdut.\$16__t2                         2.75393
xxdut.x$95.11                          2.75308
xxdut.x$95.21                          2.68625
xxdut.\$18__t0                          2.6854
xxdut.\$18__t2                         2.68393
xxdut.x$96.11                          2.68308
xxdut.x$96.21                          2.54941
xxdut.\$20__t0                         2.54856
xxdut.\$20__t2                          2.5476
xxdut.x$97.11                           2.5475
xxdut.x$97.21                          2.51627
xxdut.\$22__t0                         2.51617
xxdut.\$22__t2                         2.51554
xxdut.x$98.11                          2.51469
xxdut.x$98.21                          1.98002
xxdut.\$24__t0                         1.97917
xxdut.\$24__t2                         1.97785
xxdut.x$99.11                          1.97782
xxdut.x$99.21                          1.93904
xxdut.\$26__t0                         1.93901
xxdut.\$1                             0.228177
xxdut.\$10                             2.80419
xxdut.\$11                             2.79872
xxdut.\$13                         8.65982e-08
xxdut.\$14                              2.7912
xxdut.\$15                         8.64073e-08
xxdut.\$16                             2.75459
xxdut.\$17                                   3
xxdut.\$18                             2.68457
xxdut.\$19                                   3
xxdut.\$20                             2.54767
xxdut.\$21                                   3
xxdut.\$22                             2.51605
xxdut.\$23                         8.51676e-08
xxdut.\$24                             1.97786
xxdut.\$25                                   3
xxdut.\$26                             1.93893
xxdut.\$27                         8.31855e-08
xxdut.\$29                            0.830247
xxdut.\$30                             1.27843
xxdut.\$31                             1.10302
xxdut.\$32                             1.20714
xxdut.\$33                         1.45987e-06
xxdut.\$34                                   3
xxdut.\$35                         8.52954e-08
xxdut.\$36                             1.18363
xxdut.\$37                             0.81186
xxdut.\$42                            0.992125
xxdut.\$44                             2.36743
xxdut.\$45                             2.77828
xxdut.\$6                              2.37211
xxdut.\$7                              1.99965
xxdut.\$8                             0.999325
xxdut.\$9                              1.79654
clk                                   0.469589
t0                                           3
t1                                           3
t2                                           0
t3                                           0
t4                                           0
t5                                           3
t6                                           0
t7                                           3
vdd                                          3
vt7#branch                                   0
vt6#branch                                   0
vt5#branch                                   0
vt4#branch                                   0
vt3#branch                                   0
vt2#branch                                   0
vt1#branch                        -1.38778e-17
vt0#branch                        -1.38778e-17
vdd#branch                        -0.000708083

 Reference value :  0.00000e+00
 Reference value :  6.24779e-08
 Reference value :  1.32350e-07
 Reference value :  2.01169e-07
 Reference value :  2.69904e-07
 Reference value :  3.38802e-07
 Reference value :  4.01643e-07
 Reference value :  4.62764e-07
 Reference value :  5.21791e-07
 Reference value :  5.82554e-07
 Reference value :  6.43187e-07
 Reference value :  7.02393e-07
 Reference value :  7.68548e-07
 Reference value :  8.34569e-07
 Reference value :  8.91691e-07
 Reference value :  9.51736e-07
 Reference value :  1.00443e-06
 Reference value :  1.05782e-06
 Reference value :  1.11366e-06
 Reference value :  1.16644e-06
No. of Data Rows : 6409
ta                  =  9.02510e-08
tb                  =  5.10688e-07
ta = 9.025098e-08
tb = 5.106882e-07
period = 2.102186e-08
fosc = 4.756953e+07
ngspice-46 done

Note: Starting dynamic gmin stepping
Note: Dynamic gmin stepping completed
