====================================================================
gf180-rcosc post-layout PEX PVT run: extracted_ss_T-040C_V3p6_code0xC0
side        : extracted
xxdut.x$58.21                           2.9478
xxdut.\$8__t0                          2.94716
xxdut.\$8__t1                          2.94671
xxdut.x$59.11                          2.94607
xxdut.x$59.21                          2.40393
xxdut.\$12__t0                          2.4033
xxdut.vdd__t6                          3.59858
xxdut.x$60.11                          3.59711
xxdut.x$60.21                         0.855277
xxdut.\$13__t0                        0.853807
xxdut.\$1                              3.50005
xxdut.\$10                             2.39929
xxdut.\$11                             1.19934
xxdut.\$12                             2.40295
xxdut.\$13                            0.851381
xxdut.\$14                             1.05191
xxdut.\$15                                1.37
xxdut.\$16                             0.76172
xxdut.\$17                         4.18217e-07
xxdut.\$18                             1.30126
xxdut.\$19                             1.42952
xxdut.\$2                              3.49413
xxdut.\$20                             1.50323
xxdut.\$22                                 3.6
xxdut.\$23                            0.975088
xxdut.\$24                             2.89837
xxdut.\$25                             3.36104
xxdut.\$3                              3.48393
xxdut.\$4                              3.46521
xxdut.\$5                              3.42943
xxdut.\$6                              3.35955
xxdut.\$7                              3.22145
xxdut.\$8                              2.94693
clk                                   0.508953
t0                                           0
t1                                           0
t2                                           0
t3                                           0
t4                                           0
t5                                           0
t6                                         3.6
t7                                         3.6
vdd                                        3.6
vt7#branch                         6.94099e-18
vt6#branch                         1.38714e-17
vt5#branch                                   0
vt4#branch                                   0
vt3#branch                                   0
vt2#branch                                   0
vt1#branch                                   0
vt0#branch                                   0
vdd#branch                        -0.000873127

 Reference value :  0.00000e+00
 Reference value :  4.90312e-08
 Reference value :  1.00705e-07
 Reference value :  1.48107e-07
 Reference value :  2.04196e-07
 Reference value :  2.61317e-07
 Reference value :  3.17602e-07
 Reference value :  3.66706e-07
 Reference value :  4.22357e-07
 Reference value :  4.75821e-07
 Reference value :  5.31701e-07
 Reference value :  5.83536e-07
 Reference value :  6.35240e-07
 Reference value :  6.88230e-07
 Reference value :  7.42184e-07
 Reference value :  7.92745e-07
 Reference value :  8.47286e-07
 Reference value :  9.01122e-07
 Reference value :  9.56645e-07
 Reference value :  1.01185e-06
 Reference value :  1.08247e-06
 Reference value :  1.13513e-06
 Reference value :  1.18618e-06
No. of Data Rows : 6363
ta                  =  1.33293e-07
tb                  =  7.73715e-07
ta = 1.332932e-07
tb = 7.737153e-07
period = 3.202111e-08
fosc = 3.122940e+07
ngspice-46 done

Warning: m=xx on .subckt line will override multiplier m hierarchy!

Note: Starting dynamic gmin stepping
Note: Dynamic gmin stepping completed
