====================================================================
gf180-rcosc post-layout PEX PVT run: extracted_ff_T-040C_V3p3_code0x9D
side        : extracted
xxdut.\$35__t22                       0.607935
xxdut.vss__t34                     0.000208476
xxdut.vss__t26                     0.000210473
xxdut.\$35__t11                       0.607935
xxdut.\$28__t8                        0.995897
xxdut.\$28__t3                        0.995895
xxdut.\$35__t19                       0.607935
xxdut.vss__t33                      0.00021247
xxdut.vss__t6                      0.000214471
xxdut.\$35__t5                        0.607935
xxdut.\$28__t2                        0.995889
xxdut.\$21__t2                         2.25684
xxdut.\$22__t0                     3.61019e-07
xxdut.\$19__t5                         2.28052
xxdut.vdd__t11                             3.3
xxdut.\$4__t1                          2.14479
xxdut.\$4__t2                          2.14463
xxdut.vdd__t1                          3.29928
xxdut.vdd__t2                              3.3
xxdut.\$35__t26                       0.608443
xxdut.\$4__t3                          2.14463
xxdut.vdd__t47                         3.29927
xxdut.vdd__t42                             3.3
xxdut.\$19__t4                         2.28101
xxdut.\$20__t0                             3.3
xxdut.\$17__t5                         2.79403
xxdut.vdd__t10                             3.3
xxdut.\$8__t2                      3.84044e-07
xxdut.t0__t2                               3.3
xxdut.vdd__t12                             3.3
xxdut.vdd__t13                             3.3
xxdut.\$10__t1                             3.3
xxdut.t1__t1                                 0
xxdut.vdd__t30                             3.3
xxdut.vdd__t19                             3.3
xxdut.\$12__t1                     3.81348e-07
xxdut.t2__t1                               3.3
xxdut.vdd__t32                             3.3
xxdut.vdd__t21                             3.3
xxdut.\$14__t1                     3.79709e-07
xxdut.t3__t1                               3.3
xxdut.vdd__t33                             3.3
xxdut.vdd__t22                             3.3
xxdut.\$16__t1                     3.77606e-07
xxdut.t4__t1                               3.3
xxdut.vdd__t34                             3.3
xxdut.vdd__t23                             3.3
xxdut.\$18__t1                             3.3
xxdut.t5__t1                                 0
xxdut.vdd__t36                             3.3
xxdut.vdd__t25                             3.3
xxdut.\$20__t1                             3.3
xxdut.t6__t1                                 0
xxdut.vdd__t35                             3.3
xxdut.vdd__t24                             3.3
xxdut.\$22__t1                     3.61134e-07
xxdut.t7__t1                               3.3
xxdut.vdd__t37                             3.3
xxdut.vdd__t26                             3.3
xxdut.\$26__t3                         1.65198
xxdut.\$26__t1                         1.65172
xxdut.vdd__t43                         3.29937
xxdut.vdd__t38                             3.3
xxdut.\$25__t3                         1.29952
xxdut.\$26__t2                         1.65172
xxdut.vdd__t44                         3.29932
xxdut.vdd__t39                             3.3
xxdut.\$27__t1                         1.23331
xxdut.\$25__t1                         1.29877
xxdut.vdd__t31                         3.29726
xxdut.vdd__t20                             3.3
xxdut.\$30__t3                         1.21934
xxdut.\$30__t1                         1.21884
xxdut.vdd__t45                         3.29787
xxdut.vdd__t40                             3.3
xxdut.\$29__t3                             3.3
xxdut.\$30__t2                         1.21884
xxdut.vdd__t46                             3.3
xxdut.vdd__t41                             3.3
xxdut.\$31__t1                     3.72658e-07
xxdut.\$29__t1                             3.3
xxdut.vdd__t29                             3.3
xxdut.vdd__t18                             3.3
xxdut.\$33__t1                         2.57615
xxdut.\$27__t0                         1.22718
xxdut.vdd__t28                         3.29507
xxdut.vdd__t17                             3.3
xxdut.\$32__t1                         1.22261
xxdut.clk__t1                         0.372443
xxdut.\$33__t0                         2.56968
xxdut.vdd__t16                             3.3
xxdut.\$34__t1                         3.04302
xxdut.\$31__t0                     3.72593e-07
xxdut.vdd__t27                         3.29609
xxdut.vdd__t15                             3.3
xxdut.clk__t2                         0.381702
xxdut.\$32__t0                         1.21804
xxdut.\$34__t0                         3.03812
xxdut.vdd__t14                             3.3
xxdut.\$17__t4                         2.79403
xxdut.\$18__t0                             3.3
xxdut.\$15__t5                         3.05294
xxdut.vdd__t9                              3.3
xxdut.\$15__t4                         3.05395
xxdut.\$16__t0                     3.77487e-07
xxdut.\$13__t5                         3.06695
xxdut.vdd__t8                              3.3
xxdut.\$13__t4                         3.06899
xxdut.\$14__t0                     3.79588e-07
xxdut.\$11__t5                         3.07814
xxdut.vdd__t7                              3.3
xxdut.\$11__t4                          3.0801
xxdut.\$12__t0                     3.81226e-07
xxdut.\$9__t5                          3.08584
xxdut.vdd__t6                              3.3
xxdut.\$9__t4                          3.08682
xxdut.\$10__t0                             3.3
xxdut.\$6__t5                          3.10755
xxdut.vdd__t5                              3.3
xxdut.\$6__t4                          3.10834
xxdut.\$8__t1                      3.83923e-07
xxdut.\$5__t3                          3.11067
xxdut.vdd__t4                              3.3
xxdut.vss__t5                                0
xxdut.\$21__t5                         2.25651
xxdut.vdd__t0                          3.29788
xxdut.x$83.11                          3.29604
xxdut.x$83.21                           2.2035
xxdut.\$2__t0                          2.20165
xxdut.\$2__t2                          2.19775
xxdut.x$84.11                           2.1959
xxdut.x$84.21                          1.10336
xxdut.\$3__t2                          1.10152
xxdut.\$3__t3                          1.09731
xxdut.x$85.11                          1.09546
xxdut.x$85.21                       0.00291926
xxdut.vss__t23                      0.00107417
xxdut.\$1__t0                         0.150829
xxdut.x$86.11                         0.150043
xxdut.x$86.21                       0.00115973
xxdut.vss__t1                      0.000373992
xxdut.vdd__t3                          3.29898
xxdut.x$87.11                          3.29719
xxdut.x$87.21                          3.11479
xxdut.\$5__t0                            3.113
xxdut.\$5__t1                          3.11187
xxdut.x$88.11                          3.11124
xxdut.x$88.21                          3.10843
xxdut.\$6__t0                           3.1078
xxdut.\$6__t2                          3.10696
xxdut.x$89.11                          3.10517
xxdut.x$89.21                          3.08929
xxdut.\$9__t0                           3.0875
xxdut.\$9__t2                           3.0867
xxdut.x$90.11                          3.08632
xxdut.x$90.21                          3.07968
xxdut.\$11__t0                          3.0793
xxdut.\$11__t2                         3.07907
xxdut.x$91.11                          3.07878
xxdut.x$91.21                          3.06842
xxdut.\$13__t0                         3.06813
xxdut.\$13__t2                         3.06795
xxdut.x$92.11                          3.06775
xxdut.x$92.21                          3.05323
xxdut.\$15__t0                         3.05303
xxdut.\$15__t2                         3.05244
xxdut.x$93.11                          3.05065
xxdut.x$93.21                           2.7967
xxdut.\$17__t0                         2.79491
xxdut.\$17__t2                         2.79359
xxdut.x$94.11                           2.7918
xxdut.x$94.21                          2.28391
xxdut.\$19__t0                         2.28211
xxdut.\$19__t2                         2.28101
xxdut.x$95.11                          2.28096
xxdut.x$95.21                          2.25659
xxdut.\$21__t0                         2.25654
xxdut.\$1                             0.151058
xxdut.\$10                                 3.3
xxdut.\$11                             3.07916
xxdut.\$12                         3.81226e-07
xxdut.\$13                             3.06802
xxdut.\$14                         3.79588e-07
xxdut.\$15                             3.05294
xxdut.\$16                         3.77487e-07
xxdut.\$17                             2.79403
xxdut.\$18                                 3.3
xxdut.\$19                             2.28101
xxdut.\$2                               2.1993
xxdut.\$20                                 3.3
xxdut.\$21                             2.25651
xxdut.\$22                         3.61019e-07
xxdut.\$24                               1.132
xxdut.\$25                             1.29877
xxdut.\$26                             1.65172
xxdut.\$27                             1.22718
xxdut.\$28                            0.995899
xxdut.\$29                                 3.3
xxdut.\$3                              1.09892
xxdut.\$30                             1.21884
xxdut.\$31                         3.72593e-07
xxdut.\$32                             1.21804
xxdut.\$33                             2.57291
xxdut.\$34                             3.04057
xxdut.\$35                            0.607935
xxdut.\$4                              2.14463
xxdut.\$5                              3.11213
xxdut.\$6                              3.10755
xxdut.\$8                          3.83923e-07
xxdut.\$9                              3.08682
clk                                   0.372443
t0                                         3.3
t1                                           0
t2                                         3.3
t3                                         3.3
t4                                         3.3
t5                                           0
t6                                           0
t7                                         3.3
vdd                                        3.3
vt7#branch                        -8.91457e-18
vt6#branch                                   0
vt5#branch                                   0
vt4#branch                         1.61951e-17
vt3#branch                        -7.88437e-18
vt2#branch                         2.53464e-17
vt1#branch                                   0
vt0#branch                         1.34848e-17
vdd#branch                         -0.00100116

 Reference value :  0.00000e+00
 Reference value :  2.89250e-08
 Reference value :  5.60739e-08
 Reference value :  8.43240e-08
 Reference value :  1.10264e-07
 Reference value :  1.37178e-07
 Reference value :  1.62843e-07
 Reference value :  1.93011e-07
 Reference value :  2.20864e-07
 Reference value :  2.48566e-07
 Reference value :  2.76089e-07
 Reference value :  3.14499e-07
 Reference value :  3.68086e-07
 Reference value :  4.20505e-07
 Reference value :  4.64807e-07
 Reference value :  5.33069e-07
 Reference value :  5.97135e-07
 Reference value :  6.39659e-07
 Reference value :  6.67194e-07
 Reference value :  6.94846e-07
 Reference value :  7.24254e-07
 Reference value :  7.51420e-07
 Reference value :  7.79082e-07
 Reference value :  8.07094e-07
 Reference value :  8.35078e-07
 Reference value :  8.63289e-07
 Reference value :  8.92787e-07
 Reference value :  9.36477e-07
 Reference value :  9.94642e-07
 Reference value :  1.05150e-06
 Reference value :  1.09707e-06
 Reference value :  1.14697e-06
 Reference value :  1.19753e-06
No. of Data Rows : 6431
ta                  =  1.10096e-07
tb                  =  6.13887e-07
ta = 1.100956e-07
tb = 6.138874e-07
period = 2.518959e-08
fosc = 3.969894e+07
ngspice-47 done

Warning: m=xx on .subckt line will override multiplier m hierarchy!

Note: Starting dynamic gmin stepping
Warning: Dynamic gmin stepping failed
Note: Starting true gmin stepping
Note: True gmin stepping completed
