====================================================================
gf180-rcosc post-layout PEX PVT run: extracted_ff_T+085C_V3p6_code0xD0
side        : extracted
xxdut.\$9__t1                          2.60884
xxdut.x$71.11                          2.60869
xxdut.x$71.21                          2.41903
xxdut.\$14__t0                         2.41888
xxdut.\$1                             0.246605
xxdut.\$11                             2.39942
xxdut.\$12                             1.19901
xxdut.\$14                             2.41867
xxdut.\$15                              1.4467
xxdut.\$16                         1.63888e-06
xxdut.\$17                             1.50641
xxdut.\$18                            0.804656
xxdut.\$19                             2.34844
xxdut.\$2                              3.44545
xxdut.\$28                             1.17592
xxdut.\$29                             1.52772
xxdut.\$3                              3.43652
xxdut.\$30                             1.58571
xxdut.\$31                             0.67788
xxdut.\$32                             3.59767
xxdut.\$33                             0.92967
xxdut.\$34                             2.73907
xxdut.\$35                              3.3221
xxdut.\$4                              3.42096
xxdut.\$5                              3.39221
xxdut.\$6                              3.33706
xxdut.\$7                              3.22911
xxdut.\$8                              3.01556
xxdut.\$9                              2.60898
clk                                   0.406483
t0                                           0
t1                                           0
t2                                           0
t3                                           0
t4                                         3.6
t5                                           0
t6                                         3.6
t7                                         3.6
vdd                                        3.6
vt7#branch                         1.38714e-17
vt6#branch                         1.38714e-17
vt5#branch                                   0
vt4#branch                         1.38714e-17
vt3#branch                                   0
vt2#branch                                   0
vt1#branch                                   0
vt0#branch                                   0
vdd#branch                          -0.0010562

 Reference value :  0.00000e+00
 Reference value :  3.36133e-08
 Reference value :  6.60035e-08
 Reference value :  1.01322e-07
 Reference value :  1.33408e-07
 Reference value :  1.66649e-07
 Reference value :  2.03646e-07
 Reference value :  2.36580e-07
 Reference value :  2.69538e-07
 Reference value :  3.00669e-07
 Reference value :  3.35703e-07
 Reference value :  3.69512e-07
 Reference value :  4.03259e-07
 Reference value :  4.39348e-07
 Reference value :  4.72938e-07
 Reference value :  5.05245e-07
 Reference value :  5.43320e-07
 Reference value :  5.78164e-07
 Reference value :  6.09901e-07
 Reference value :  6.45721e-07
 Reference value :  6.79127e-07
 Reference value :  7.14859e-07
 Reference value :  7.48247e-07
 Reference value :  7.80451e-07
 Reference value :  8.16466e-07
 Reference value :  8.52488e-07
 Reference value :  8.91070e-07
 Reference value :  9.24446e-07
 Reference value :  9.58605e-07
 Reference value :  9.95000e-07
 Reference value :  1.03080e-06
 Reference value :  1.06551e-06
 Reference value :  1.10032e-06
 Reference value :  1.13584e-06
 Reference value :  1.17649e-06
No. of Data Rows : 6589
ta                  =  7.51626e-08
tb                  =  4.01819e-07
ta = 7.516263e-08
tb = 4.018191e-07
period = 1.633282e-08
fosc = 6.122640e+07
ngspice-46 done

Warning: m=xx on .subckt line will override multiplier m hierarchy!

Note: Starting dynamic gmin stepping
Warning: Dynamic gmin stepping failed
Note: Starting true gmin stepping
Note: True gmin stepping completed
